Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,27-06-2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:00,9h,1 stop,In-flight meal not included,10262
IndiGo,06-06-2019,Banglore,Delhi,BLR → DEL,07:00,09:40,2h 40m,non-stop,No info,4668
IndiGo,15-05-2019,Delhi,Cochin,DEL → BOM → COK,11:25,19:00,7h 35m,1 stop,No info,9103
IndiGo,12-06-2019,Delhi,Cochin,DEL → BOM → COK,21:50,13-06-2021 12:35,14h 45m,1 stop,In-flight meal not included,10262
IndiGo,27-06-2019,Delhi,Cochin,DEL → AMD → COK,07:25,13:35,6h 10m,1 stop,No info,4525
IndiGo,27-04-2019,Banglore,Delhi,BLR → DEL,10:00,12:45,2h 45m,non-stop,No info,5228
IndiGo,06-03-2019,Banglore,New Delhi,BLR → BOM → DEL,21:25,07-03-2021 05:05,7h 40m,1 stop,No info,19225
IndiGo,09-05-2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,non-stop,No info,8040
IndiGo,21-03-2019,Delhi,Cochin,DEL → BOM → COK,14:00,22-03-2021 04:25,14h 25m,1 stop,In-flight meal not included,7438
IndiGo,06-03-2019,Delhi,Cochin,DEL → BOM → COK,04:00,15:30,11h 30m,1 stop,No info,13135
IndiGo,09-05-2019,Delhi,Cochin,DEL → COK,14:25,17:40,3h 15m,non-stop,No info,6015
IndiGo,18-05-2019,Delhi,Cochin,DEL → BOM → COK,17:00,19-05-2021 01:30,8h 30m,1 stop,No info,8283
IndiGo,09-06-2019,Chennai,Kolkata,MAA → CCU,08:20,10:35,2h 15m,non-stop,No check-in baggage included,3543
IndiGo,27-03-2019,Kolkata,Banglore,CCU → BLR,10:10,12:55,2h 45m,non-stop,No info,4148
IndiGo,15-03-2019,Banglore,New Delhi,BLR → GOI → DEL,15:45,20:15,4h 30m,1 stop,No info,7657
IndiGo,12-05-2019,Kolkata,Banglore,CCU → BBI → BLR,19:35,23:15,3h 40m,1 stop,No info,5276
IndiGo,15-05-2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,23:35,14h,1 stop,No info,14151
IndiGo,21-06-2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,non-stop,No info,8040
IndiGo,09-03-2019,Delhi,Cochin,DEL → HYD → MAA → COK,11:55,21:20,9h 25m,2 stops,No info,8378
IndiGo,09-06-2019,Chennai,Kolkata,MAA → CCU,09:45,12:00,2h 15m,non-stop,No check-in baggage included,3543
IndiGo,12-06-2019,Banglore,Delhi,BLR → DEL,18:55,21:50,2h 55m,non-stop,No info,4823
IndiGo,15-05-2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,16-05-2021 08:15,13h 20m,1 stop,No info,14388
IndiGo,09-06-2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No check-in baggage included,3543
IndiGo,12-05-2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,20:45,6h 40m,1 stop,In-flight meal not included,10844
IndiGo,09-06-2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,18:15,11h 45m,1 stop,In-flight meal not included,10844
IndiGo,12-06-2019,Delhi,Cochin,DEL → BLR → COK,17:55,22:50,4h 55m,1 stop,No info,4957
IndiGo,15-05-2019,Delhi,Cochin,DEL → HYD → COK,07:35,16:10,8h 35m,1 stop,No info,6442
IndiGo,15-05-2019,Delhi,Cochin,DEL → MAA → COK,17:20,16-05-2021 09:25,16h 5m,1 stop,No info,7480
IndiGo,01-04-2019,Delhi,Cochin,DEL → BOM → COK,20:25,02-04-2021 01:30,5h 5m,1 stop,No info,5073
IndiGo,09-05-2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,22:35,6h 5m,1 stop,No info,14781
IndiGo,03-06-2019,Delhi,Cochin,DEL → HYD → COK,09:45,16:10,6h 25m,1 stop,No info,9646
IndiGo,01-04-2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,16:20,9h 50m,1 stop,In-flight meal not included,7851
IndiGo,24-03-2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:05,1h 20m,non-stop,No check-in baggage included,2175
IndiGo,09-05-2019,Kolkata,Banglore,CCU → DEL → AMD → BLR,10:00,10-05-2021 05:25,19h 25m,2 stops,No info,14424
IndiGo,12-06-2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,19:00,9h 20m,2 stops,No info,13014
IndiGo,06-04-2019,Delhi,Cochin,DEL → BOM → COK,02:15,19:00,16h 45m,1 stop,In-flight meal not included,5177
IndiGo,03-03-2019,Delhi,Cochin,DEL → BOM → COK,10:45,18:50,8h 5m,1 stop,No info,15135
IndiGo,21-06-2019,Banglore,Delhi,BLR → DEL,21:05,23:55,2h 50m,non-stop,No info,5228
IndiGo,01-03-2019,Banglore,New Delhi,BLR → BOM → DEL,11:40,02-03-2021 05:05,17h 25m,1 stop,No info,22270
IndiGo,15-06-2019,Chennai,Kolkata,MAA → CCU,09:45,12:00,2h 15m,non-stop,No check-in baggage included,3543
IndiGo,18-05-2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,19-05-2021 19:00,19h 55m,2 stops,No info,15129
IndiGo,15-06-2019,Delhi,Cochin,DEL → BOM → COK,06:40,21:00,14h 20m,1 stop,No info,6093
IndiGo,18-03-2019,Banglore,New Delhi,BLR → BOM → DEL,14:05,20:20,6h 15m,1 stop,In-flight meal not included,11087
IndiGo,27-06-2019,Delhi,Cochin,DEL → BOM → COK,09:00,21:00,12h,1 stop,No info,7408
IndiGo,24-05-2019,Kolkata,Banglore,CCU → PNQ → BLR,21:00,25-05-2021 02:15,5h 15m,1 stop,No info,6534
IndiGo,18-05-2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,19-05-2021 04:25,22h 55m,2 stops,In-flight meal not included,13029
IndiGo,18-06-2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,non-stop,No info,8016
IndiGo,12-03-2019,Mumbai,Hyderabad,BOM → MAA → HYD,05:55,19:10,13h 15m,1 stop,No info,8528
IndiGo,06-06-2019,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,07-06-2021 19:15,26h,2 stops,No info,12760
IndiGo,09-06-2019,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,10-06-2021 19:15,26h,2 stops,No info,12199
IndiGo,21-05-2019,Delhi,Cochin,DEL → BOM → COK,10:00,22-05-2021 01:30,15h 30m,1 stop,No info,14067
IndiGo,15-06-2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,No info,8016
IndiGo,03-05-2019,Kolkata,Banglore,CCU → BLR,14:15,16:45,2h 30m,non-stop,No info,5510
IndiGo,24-03-2019,Kolkata,Banglore,CCU → MAA → BLR,14:35,25-03-2021 14:35,24h,1 stop,No info,6241
IndiGo,03-03-2019,Delhi,Cochin,DEL → MAA → COK,12:30,04-03-2021 09:25,20h 55m,1 stop,No info,16142
IndiGo,27-06-2019,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,28-06-2021 12:35,22h,2 stops,In-flight meal not included,10919
IndiGo,21-04-2019,Kolkata,Banglore,CCU → BLR,21:25,22-04-2021 00:05,2h 40m,non-stop,No info,4804
IndiGo,15-05-2019,Delhi,Cochin,DEL → BOM → COK,11:25,21:00,9h 35m,1 stop,No info,6979
IndiGo,18-04-2019,Delhi,Cochin,DEL → COK,14:10,17:10,3h,non-stop,No info,6094
IndiGo,01-04-2019,Banglore,Delhi,BLR → DEL,17:00,19:45,2h 45m,non-stop,No info,5176
IndiGo,06-03-2019,Delhi,Cochin,DEL → BOM → COK,13:00,21:00,8h,1 stop,In-flight meal not included,15136
IndiGo,24-03-2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,23:25,15h,1 stop,In-flight meal not included,10031
IndiGo,21-03-2019,Delhi,Cochin,DEL → IDR → BOM → COK,05:25,22-03-2021 18:50,37h 25m,2 stops,No info,12814
IndiGo,01-04-2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,19:50,13h 20m,1 stop,No info,12681
IndiGo,21-03-2019,Delhi,Cochin,DEL → BOM → COK,07:00,18:50,11h 50m,1 stop,No info,12402
IndiGo,24-03-2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,18:10,9h 45m,1 stop,No info,13759
IndiGo,18-06-2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,3597
IndiGo,21-05-2019,Banglore,Delhi,BLR → DEL,23:55,22-05-2021 02:45,2h 50m,non-stop,No info,3383
IndiGo,09-05-2019,Banglore,Delhi,BLR → DEL,09:45,12:35,2h 50m,non-stop,No info,4668
IndiGo,21-03-2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,23-03-2021 04:25,33h 15m,2 stops,No info,10929
IndiGo,01-04-2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,02-04-2021 10:45,17h 45m,1 stop,No info,9187
IndiGo,03-06-2019,Delhi,Cochin,DEL → BOM → COK,11:40,04-06-2021 01:30,13h 50m,1 stop,No info,7530
IndiGo,24-03-2019,Kolkata,Banglore,CCU → BBI → BLR,09:10,13:40,4h 30m,1 stop,No info,8026
IndiGo,09-04-2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No check-in baggage included,4319
IndiGo,24-06-2019,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,25-06-2021 04:25,13h 50m,2 stops,No info,13376
IndiGo,06-05-2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,non-stop,No info,4174
IndiGo,27-05-2019,Banglore,Delhi,BLR → DEL,07:00,09:40,2h 40m,non-stop,No info,4668
IndiGo,21-03-2019,Delhi,Cochin,DEL → BOM → COK,07:05,21:00,13h 55m,1 stop,No info,13062
IndiGo,27-05-2019,Delhi,Cochin,DEL → BOM → COK,19:15,28-05-2021 04:25,9h 10m,1 stop,In-flight meal not included,12898
IndiGo,06-06-2019,Delhi,Cochin,DEL → BOM → COK,15:00,07-06-2021 04:25,13h 25m,1 stop,No info,14714
IndiGo,09-05-2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,20:25,14h 35m,2 stops,No info,10991
IndiGo,01-05-2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,In-flight meal not included,4030
IndiGo,21-05-2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,22-05-2021 04:25,18h 45m,2 stops,In-flight meal not included,13029
IndiGo,15-03-2019,Banglore,New Delhi,BLR → AMD → DEL,06:40,12:35,5h 55m,1 stop,No info,6800
IndiGo,09-03-2019,Banglore,New Delhi,BLR → BOM → DEL,07:00,13-03-2021 09:30,26h 30m,1 stop,In-flight meal not included,11087
IndiGo,18-05-2019,Delhi,Cochin,DEL → BOM → COK,10:20,19:00,8h 40m,1 stop,No info,9794
IndiGo,06-05-2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,07-05-2021 09:20,12h 10m,1 stop,No info,14388
IndiGo,12-03-2019,Kolkata,Banglore,CCU → BLR,21:25,13-03-2021 00:05,2h 40m,non-stop,No info,4148
IndiGo,03-03-2019,Delhi,Cochin,DEL → BHO → BOM → COK,20:00,04-03-2021 19:15,23h 15m,2 stops,No info,17266
IndiGo,01-04-2019,Kolkata,Banglore,CCU → DEL → BLR,20:30,02-04-2021 08:55,12h 25m,1 stop,No info,7893
IndiGo,09-05-2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3h,non-stop,No info,7229
IndiGo,21-05-2019,Delhi,Cochin,DEL → BOM → COK,07:05,21:00,13h 55m,1 stop,In-flight meal not included,9930
IndiGo,03-03-2019,Delhi,Cochin,DEL → BOM → COK,11:30,04-03-2021 01:35,14h 5m,1 stop,No info,18286
IndiGo,27-06-2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3h,non-stop,In-flight meal not included,7229
IndiGo,24-06-2019,Delhi,Cochin,DEL → COK,06:00,09:10,3h 10m,non-stop,No info,6216
IndiGo,06-06-2019,Banglore,Delhi,BLR → DEL,04:55,07:45,2h 50m,non-stop,No info,4282
IndiGo,27-05-2019,Delhi,Cochin,DEL → HYD → COK,07:35,12:10,4h 35m,1 stop,No info,5054
IndiGo,06-06-2019,Delhi,Cochin,DEL → BOM → COK,07:05,19:00,11h 55m,1 stop,In-flight meal not included,10262
IndiGo,06-06-2019,Delhi,Cochin,DEL → BLR → COK,16:45,22:25,5h 40m,1 stop,No info,11410
IndiGo,24-05-2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,18:15,11h 45m,1 stop,No info,14571
IndiGo,24-06-2019,Delhi,Cochin,DEL → AMD → COK,07:25,13:35,6h 10m,1 stop,No info,4692
IndiGo,15-06-2019,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,16-06-2021 04:25,13h 50m,2 stops,In-flight meal not included,10919
IndiGo,06-05-2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,19:50,11h 25m,1 stop,In-flight meal not included,10844
IndiGo,21-05-2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,22-05-2021 16:20,20h 20m,1 stop,In-flight meal not included,10844
IndiGo,09-05-2019,Delhi,Cochin,DEL → COK,14:10,17:10,3h,non-stop,No info,6094
IndiGo,01-06-2019,Delhi,Cochin,DEL → COK,14:40,17:50,3h 10m,non-stop,No info,6741
IndiGo,01-06-2019,Delhi,Cochin,DEL → MAA → COK,09:45,02-06-2021 09:25,23h 40m,1 stop,No info,8372
IndiGo,21-05-2019,Delhi,Cochin,DEL → BOM → COK,02:15,11:50,9h 35m,1 stop,No info,14067
IndiGo,03-03-2019,Delhi,Cochin,DEL → HYD → COK,08:35,22:20,13h 45m,1 stop,No info,10236
IndiGo,03-06-2019,Delhi,Cochin,DEL → MAA → COK,20:40,04-06-2021 09:25,12h 45m,1 stop,No info,7480
IndiGo,09-03-2019,Delhi,Cochin,DEL → HYD → COK,09:45,16:10,6h 25m,1 stop,No info,8386
IndiGo,06-06-2019,Delhi,Cochin,DEL → BOM → COK,11:40,07-06-2021 01:30,13h 50m,1 stop,No info,6795
IndiGo,15-05-2019,Kolkata,Banglore,CCU → BLR,10:20,12:55,2h 35m,non-stop,No info,4409
IndiGo,09-05-2019,Chennai,Kolkata,MAA → CCU,19:35,21:55,2h 20m,non-stop,No info,3597
IndiGo,15-06-2019,Banglore,Delhi,BLR → DEL,06:10,08:55,2h 45m,non-stop,No info,6961
IndiGo,12-06-2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,23:35,6h 35m,1 stop,No info,12692
IndiGo,12-03-2019,Mumbai,Hyderabad,BOM → HYD,19:30,20:45,1h 15m,non-stop,No info,4307
IndiGo,15-05-2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3h,non-stop,In-flight meal not included,4030
IndiGo,18-05-2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,09:50,23:15,13h 25m,2 stops,No info,15957
IndiGo,21-03-2019,Banglore,New Delhi,BLR → BOM → DEL,22:50,19-03-2021 11:25,12h 35m,1 stop,In-flight meal not included,7832
IndiGo,01-04-2019,Kolkata,Banglore,CCU → DEL → COK → TRV → BLR,10:00,02-04-2021 10:30,24h 30m,3 stops,No info,12954
IndiGo,27-06-2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,29-06-2021 04:25,29h 20m,2 stops,In-flight meal not included,11150
IndiGo,12-03-2019,Mumbai,Hyderabad,BOM → HYD,06:20,07:45,1h 25m,non-stop,No info,4049
IndiGo,15-03-2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,15:15,9h 30m,1 stop,In-flight meal not included,9134
IndiGo,01-05-2019,Kolkata,Banglore,CCU → BLR,22:50,02-05-2021 01:20,2h 30m,non-stop,No info,4409
IndiGo,01-05-2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,22:35,8h 30m,1 stop,No info,14781
IndiGo,24-04-2019,Banglore,Delhi,BLR → DEL,21:05,23:55,2h 50m,non-stop,No info,5228
IndiGo,21-05-2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,3597
IndiGo,12-06-2019,Delhi,Cochin,DEL → BOM → COK,15:15,13-06-2021 01:30,10h 15m,1 stop,No info,6795
IndiGo,18-06-2019,Kolkata,Banglore,CCU → BLR,22:50,19-06-2021 01:20,2h 30m,non-stop,No info,3807
IndiGo,01-05-2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,23:35,7h 5m,1 stop,No info,14781
IndiGo,09-05-2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:15,10h 15m,1 stop,No info,8372
IndiGo,24-06-2019,Delhi,Cochin,DEL → COK,14:20,17:35,3h 15m,non-stop,No info,5000
IndiGo,01-04-2019,Banglore,Delhi,BLR → DEL,09:45,12:35,2h 50m,non-stop,No info,5403
IndiGo,03-03-2019,Delhi,Cochin,DEL → HYD → COK,11:55,22:20,10h 25m,1 stop,No info,11600
IndiGo,18-05-2019,Delhi,Cochin,DEL → BOM → COK,08:45,19:15,10h 30m,1 stop,No info,8476
IndiGo,15-03-2019,Banglore,New Delhi,BLR → VGA → HYD → DEL,10:30,21:25,10h 55m,2 stops,No info,6593
IndiGo,09-03-2019,Banglore,New Delhi,BLR → DEL,16:55,19:45,2h 50m,non-stop,No info,7648
IndiGo,01-05-2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,18:50,11h 40m,1 stop,No info,9345
IndiGo,27-05-2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,28-05-2021 04:25,18h 45m,2 stops,No info,15129
IndiGo,27-06-2019,Delhi,Cochin,DEL → BOM → COK,12:50,19:15,6h 25m,1 stop,In-flight meal not included,7268
IndiGo,06-06-2019,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1h 30m,non-stop,In-flight meal not included,3210
IndiGo,24-03-2019,Chennai,Kolkata,MAA → CCU,19:35,21:55,2h 20m,non-stop,No info,7295
IndiGo,27-06-2019,Delhi,Cochin,DEL → HYD → COK,05:05,12:10,7h 5m,1 stop,No info,6442
IndiGo,06-05-2019,Kolkata,Banglore,CCU → HYD → BLR,19:20,23:45,4h 25m,1 stop,No info,3809
IndiGo,01-03-2019,Banglore,New Delhi,BLR → CCU → BBI → DEL,05:50,16:20,10h 30m,2 stops,Change airports,15119
IndiGo,09-06-2019,Delhi,Cochin,DEL → BOM → COK,14:25,19:35,5h 10m,1 stop,No info,9069
IndiGo,06-05-2019,Banglore,Delhi,BLR → DEL,10:10,13:00,2h 50m,non-stop,No info,3943
IndiGo,09-06-2019,Kolkata,Banglore,CCU → DEL → AMD → BLR,07:00,10-06-2021 05:25,22h 25m,2 stops,No info,12534
IndiGo,03-06-2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:00,10h,1 stop,No info,13714
IndiGo,21-03-2019,Delhi,Cochin,DEL → RPR → NAG → BOM → COK,05:15,22-03-2021 19:15,38h,3 stops,No info,9128
IndiGo,21-05-2019,Mumbai,Hyderabad,BOM → HYD,21:20,22:50,1h 30m,non-stop,No info,2227
IndiGo,18-05-2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,19-05-2021 22:35,26h 35m,1 stop,In-flight meal not included,10844
IndiGo,06-05-2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,07-05-2021 04:40,12h 10m,1 stop,No info,13941
IndiGo,21-03-2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,15:15,9h 30m,1 stop,In-flight meal not included,7832
IndiGo,12-06-2019,Banglore,Delhi,BLR → DEL,07:45,10:40,2h 55m,non-stop,No info,3419
IndiGo,21-05-2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,22-05-2021 21:05,24h 40m,1 stop,No info,14151
IndiGo,03-04-2019,Delhi,Cochin,DEL → HYD → COK,07:35,12:10,4h 35m,1 stop,No info,5073
IndiGo,12-05-2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,13-05-2021 09:05,16h 5m,1 stop,No info,9922
IndiGo,24-03-2019,Chennai,Kolkata,MAA → CCU,13:20,15:35,2h 15m,non-stop,No info,4752
IndiGo,27-05-2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:15,10h 15m,1 stop,In-flight meal not included,10197
IndiGo,12-06-2019,Banglore,Delhi,BLR → DEL,10:00,12:45,2h 45m,non-stop,No info,6961
IndiGo,03-03-2019,Delhi,Cochin,DEL → BOM → COK,13:00,21:00,8h,1 stop,No info,17493
IndiGo,06-06-2019,Delhi,Cochin,DEL → BOM → COK,07:05,21:00,13h 55m,1 stop,No info,13587
IndiGo,06-06-2019,Delhi,Cochin,DEL → BOM → COK,16:00,07-06-2021 04:25,12h 25m,1 stop,In-flight meal not included,10262
IndiGo,21-05-2019,Kolkata,Banglore,CCU → VNS → DEL → BLR,14:30,22-05-2021 08:55,18h 25m,2 stops,No info,15107
IndiGo,15-05-2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,16-05-2021 10:45,17h 45m,1 stop,No info,8452
IndiGo,21-06-2019,Mumbai,Hyderabad,BOM → HYD,21:05,22:25,1h 20m,non-stop,No info,3100
IndiGo,24-05-2019,Banglore,Delhi,BLR → DEL,07:10,10:05,2h 55m,non-stop,No info,4823
IndiGo,21-04-2019,Banglore,Delhi,BLR → DEL,23:55,22-04-2021 02:45,2h 50m,non-stop,No info,4483
IndiGo,18-05-2019,Kolkata,Banglore,CCU → DEL → COK → BLR,10:00,19-05-2021 01:20,15h 20m,2 stops,No info,13243
IndiGo,27-06-2019,Delhi,Cochin,DEL → BOM → COK,11:25,28-06-2021 01:30,14h 5m,1 stop,No info,5684
IndiGo,03-04-2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,non-stop,In-flight meal not included,3205
IndiGo,15-06-2019,Delhi,Cochin,DEL → BOM → COK,10:00,16-06-2021 04:25,18h 25m,1 stop,In-flight meal not included,10262
IndiGo,21-05-2019,Banglore,Delhi,BLR → DEL,20:00,22:50,2h 50m,non-stop,No info,4823
IndiGo,09-05-2019,Delhi,Cochin,DEL → BOM → COK,13:00,19:00,6h,1 stop,No info,15554
IndiGo,27-06-2019,Banglore,Delhi,BLR → DEL,04:00,06:50,2h 50m,non-stop,No info,3943
IndiGo,12-03-2019,Mumbai,Hyderabad,BOM → DEL → HYD,07:30,19:55,12h 25m,1 stop,No info,12080
IndiGo,27-05-2019,Banglore,Delhi,BLR → DEL,23:55,28-05-2021 02:45,2h 50m,non-stop,No info,3383
IndiGo,18-03-2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:05,1h 20m,non-stop,No info,2437
IndiGo,01-06-2019,Mumbai,Hyderabad,BOM → HYD,22:45,02-06-2021 00:15,1h 30m,non-stop,No check-in baggage included,1965
IndiGo,21-03-2019,Banglore,New Delhi,BLR → BOM → DEL,22:50,19-03-2021 10:25,11h 35m,1 stop,In-flight meal not included,7832
IndiGo,09-06-2019,Delhi,Cochin,DEL → HYD → COK,06:50,16:10,9h 20m,1 stop,No info,6442
IndiGo,15-05-2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,16-05-2021 08:55,27h 5m,2 stops,No info,12723
IndiGo,12-06-2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,No info,8016
IndiGo,24-06-2019,Delhi,Cochin,DEL → IDR → BOM → COK,21:25,25-06-2021 12:35,15h 10m,2 stops,In-flight meal not included,10199
IndiGo,24-03-2019,Kolkata,Banglore,CCU → DEL → BLR,09:55,25-03-2021 09:10,23h 15m,1 stop,No info,10842
IndiGo,12-06-2019,Delhi,Cochin,DEL → BOM → COK,12:50,21:00,8h 10m,1 stop,No info,7005
IndiGo,03-05-2019,Kolkata,Banglore,CCU → BLR,10:20,12:55,2h 35m,non-stop,No info,4409
IndiGo,01-04-2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,02-04-2021 09:20,12h 10m,1 stop,No info,13364
IndiGo,27-06-2019,Delhi,Cochin,DEL → BOM → COK,16:00,28-06-2021 01:30,9h 30m,1 stop,No info,13377
IndiGo,09-06-2019,Delhi,Cochin,DEL → BOM → COK,21:50,10-06-2021 04:25,6h 35m,1 stop,In-flight meal not included,10262
IndiGo,18-05-2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,23:35,7h 5m,1 stop,In-flight meal not included,10844
IndiGo,24-05-2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,16:20,9h 50m,1 stop,No info,14571
IndiGo,09-03-2019,Delhi,Cochin,DEL → BDQ → BOM → COK,10:45,10-03-2021 18:50,32h 5m,2 stops,No info,19329
IndiGo,21-03-2019,Banglore,New Delhi,BLR → HYD → DEL,08:15,23:10,14h 55m,1 stop,No info,4943
IndiGo,09-05-2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,11-05-2021 04:25,29h 20m,2 stops,No info,15129
IndiGo,18-05-2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,19:00,9h 20m,2 stops,No info,15129
IndiGo,06-06-2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,07-06-2021 18:00,25h,1 stop,In-flight meal not included,10539
IndiGo,24-03-2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,25-03-2021 22:35,25h 25m,1 stop,In-flight meal not included,10031
IndiGo,24-05-2019,Delhi,Cochin,DEL → BOM → COK,17:45,25-05-2021 01:30,7h 45m,1 stop,No info,9140
IndiGo,27-04-2019,Kolkata,Banglore,CCU → BLR,22:50,28-04-2021 01:20,2h 30m,non-stop,No info,4409
IndiGo,15-05-2019,Banglore,Delhi,BLR → DEL,22:10,16-05-2021 01:00,2h 50m,non-stop,No info,3419
IndiGo,15-05-2019,Delhi,Cochin,DEL → HYD → COK,09:45,16:10,6h 25m,1 stop,No info,9646
IndiGo,09-05-2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,10-05-2021 18:15,28h 10m,1 stop,No info,13584
IndiGo,21-05-2019,Delhi,Cochin,DEL → AMD → BOM → COK,05:00,22-05-2021 07:40,26h 40m,2 stops,No info,11806
IndiGo,01-04-2019,Delhi,Cochin,DEL → AMD → COK,07:25,13:35,6h 10m,1 stop,No info,4563
IndiGo,27-03-2019,Delhi,Cochin,DEL → MAA → BOM → COK,05:10,28-03-2021 04:25,23h 15m,2 stops,In-flight meal not included,9412
IndiGo,27-06-2019,Delhi,Cochin,DEL → BOM → COK,21:50,28-06-2021 04:25,6h 35m,1 stop,In-flight meal not included,12898
IndiGo,27-04-2019,Delhi,Cochin,DEL → COK,14:40,17:50,3h 10m,non-stop,No info,6216
IndiGo,21-05-2019,Delhi,Cochin,DEL → BOM → COK,13:00,22-05-2021 04:25,15h 25m,1 stop,In-flight meal not included,12898
IndiGo,09-06-2019,Delhi,Cochin,DEL → BOM → COK,22:50,10-06-2021 19:00,20h 10m,1 stop,In-flight meal not included,10262
IndiGo,01-03-2019,Banglore,New Delhi,BLR → DEL,13:20,16:10,2h 50m,non-stop,No info,12526
IndiGo,06-03-2019,Delhi,Cochin,DEL → TRV → COK,05:15,07-03-2021 06:50,25h 35m,1 stop,No info,11522
IndiGo,12-06-2019,Mumbai,Hyderabad,BOM → HYD,02:55,04:20,1h 25m,non-stop,No info,5678
IndiGo,09-03-2019,Banglore,New Delhi,BLR → DEL,11:30,14:10,2h 40m,non-stop,No info,9918
IndiGo,01-05-2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,02-05-2021 08:15,11h 5m,1 stop,No info,14781
IndiGo,27-03-2019,Delhi,Cochin,DEL → AMD → BOM → COK,05:00,28-03-2021 19:15,38h 15m,2 stops,No info,8026
IndiGo,24-03-2019,Banglore,New Delhi,BLR → DEL,13:20,16:10,2h 50m,non-stop,No info,7276
IndiGo,01-04-2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,18:15,9h 50m,1 stop,In-flight meal not included,7064
